broker_consultancy,Rent,Area,appartment_type,Deposit,Bathrooms,Facing,Address,Apartment Name,Status,Rent/sqfit,class
"Prince Property Navi Mumbai
AGENT
-",11500,340,1,No Deposit,1 bathrooms,,"Ghansoli, Mumbai",Cidco Ashtavinayak CHS,Unfurnished,33.8235294117647,class2
"Prince Property Navi Mumbai
AGENT
-",28800,1100,2,"75,000 deposit",2 bathrooms,,"Sector 21 Ghansoli, Mumbai",Prince Reality,Unfurnished,26.181818181818183,class2
"Prince Property Navi Mumbai
AGENT
-",26400,1240,2,"90,000 deposit",2 bathrooms,,"Ghansoli, Mumbai",Prince Reality,Unfurnished,21.29032258064516,class2
"Prince Property Navi Mumbai
AGENT
-",23000,666,1,No Deposit,2 bathrooms,,"Ghansoli, Mumbai",Prince Reality,Unfurnished,34.53453453453454,class2
"Amresh Property Ghansoli
BUILDER
-",29900,1190,2,No Deposit,2 bathrooms,,"Ghansoli, Mumbai",Property,Unfurnished,25.126050420168067,class2
"Prince Property Navi Mumbai
AGENT
-",23600,699,1,No Deposit,2 bathrooms,,"Ghansoli, Mumbai",Prince Reality,Unfurnished,33.76251788268956,class2
"Prince Property Navi Mumbai
AGENT
-",21200,1100,2,"65,000 deposit",2 bathrooms,,"Ghansoli, Mumbai",Prince Reality,Unfurnished,19.272727272727273,class2
"Prince Property Navi Mumbai
AGENT
-",15900,640,1,"40,000 deposit",2 bathrooms,,"Sector 21 Ghansoli, Mumbai",Prince Reality,Unfurnished,24.84375,class2
"Prince Property Navi Mumbai
AGENT
-",14900,569,1,No Deposit,2 bathrooms,,"Ghansoli, Mumbai",Property,Unfurnished,26.186291739894553,class2
"Prince Property Navi Mumbai
AGENT
-",50000,1780,3,1.5 L deposit,3 bathrooms,,"Ghansoli, Mumbai",Real Estate Consultant,Unfurnished,28.089887640449437,class2
"Prince Property Navi Mumbai
AGENT
-",45000,1699,3,1.5 L deposit,3 bathrooms,,"Ghansoli, Mumbai",Real Estate Consultant,Unfurnished,26.486168334314304,class2
"Prince Property Navi Mumbai
AGENT
-",30500,1220,2,"90,000 deposit",2 bathrooms,,"Rabale, Mumbai",Real Estate Consultant,Unfurnished,25.0,class2
"Prince Property Navi Mumbai
AGENT
-",29800,1223,2,1 L deposit,2 bathrooms,,"Mahape, Mumbai",Real Estate Consultant,Unfurnished,24.36631234668847,class2
"Prince Property Navi Mumbai
AGENT
-",43000,1275,2,1.25 L deposit,2 bathrooms,,"Mahape, Mumbai",Real Estate Consultant,Unfurnished,33.72549019607843,class2
"Prince Property Navi Mumbai
AGENT
-",39500,1224,2,1.25 L deposit,2 bathrooms,,"Ghansoli, Mumbai",Real Estate Consultant,Unfurnished,32.27124183006536,class2
"Prince Property Navi Mumbai
AGENT
-",24400,1080,2,No Deposit,2 bathrooms,,"Ghansoli, Mumbai",Real Estate Consultant,Unfurnished,22.59259259259259,class2
"Prince Property Navi Mumbai
AGENT
-",29800,1148,2,1.23 L deposit,2 bathrooms,,"Ghansoli, Mumbai",Real Estate Consultant,Unfurnished,25.958188153310104,class2
"Prince Property Navi Mumbai
AGENT
-",25000,1179,2,"75,000 deposit",2 bathrooms,,"Sector 5 Ghansoli, Mumbai",Real Estate Consultant,Unfurnished,21.20441051738762,class2
"Prince Property Navi Mumbai
AGENT
-",30000,1244,2,"90,000 deposit",2 bathrooms,,"Ghansoli, Mumbai",Real Estate Consultant,Unfurnished,24.115755627009648,class2
"Prince Property Navi Mumbai
AGENT
-",39000,1240,2,No Deposit,2 bathrooms,,"Ghansoli, Mumbai",Real Estate Consultant,Unfurnished,31.451612903225808,class2
"Makaan
AGENT
-",13000,650,1,"70,000 deposit",1 bathrooms,,"Kalyan West, Mumbai",Tharwani Rosalie,Unfurnished,20.0,class2
"Amresh Property Ghansoli
BUILDER
-",31000,1225,2,No Deposit,2 bathrooms,,"Ghansoli, Mumbai",Property,Unfurnished,25.306122448979593,class2
"Prince Property Navi Mumbai
AGENT
-",23500,699,1,"80,000 deposit",2 bathrooms,,"Mahape, Mumbai",Prince Reality,Unfurnished,33.61945636623748,class2
"Amresh Property Ghansoli
BUILDER
-",13600,600,1,No Deposit,2 bathrooms,,"Sector 21 Ghansoli, Mumbai",Property,Unfurnished,22.666666666666668,class2
"Amresh Property Ghansoli
BUILDER
-",16700,650,1,No Deposit,2 bathrooms,,"Mahape, Mumbai",Property,Unfurnished,25.692307692307693,class2
"Amresh Property Ghansoli
BUILDER
-",14400,621,1,No Deposit,2 bathrooms,,"Mahape, Mumbai",Property,Unfurnished,23.18840579710145,class2
"Amresh Property Ghansoli
BUILDER
-",9600,350,1,No Deposit,1 bathrooms,,"Sector9 Ghansoli, Mumbai",Property,Unfurnished,27.428571428571427,class2
"Amresh Property Ghansoli
BUILDER
-",46000,1278,2,No Deposit,2 bathrooms,,"Ghansoli, Mumbai",Property,Unfurnished,35.99374021909233,class2
"Prince Property Navi Mumbai
AGENT
-",55000,1699,3,1.5 L deposit,3 bathrooms,,"Ghansoli, Mumbai",Real Estate Consultant,Unfurnished,32.37198351971748,class2
"Prince Property Navi Mumbai
AGENT
-",48000,1625,3,1.5 L deposit,3 bathrooms,,"Ghansoli, Mumbai",Real Estate Consultant,Unfurnished,29.53846153846154,class2
"Prince Property Navi Mumbai
AGENT
-",38000,1650,3,1.25 L deposit,3 bathrooms,,"Ghansoli, Mumbai",Real Estate Consultant,Unfurnished,23.03030303030303,class2
"Amresh Property Ghansoli
BUILDER
-",19000,675,1,No Deposit,2 bathrooms,,"Ghansoli, Mumbai",Amresh Property Ghansoli Navi Mumbai,Furnished,28.14814814814815,class2
"Unique Property Consultants
AGENT
-",45000,900,2,1.5 L deposit,2 bathrooms,,"Andheri East, Mumbai",Jyoti Daffodils,Unfurnished,50.0,class2
"Unique Property Consultants
AGENT
-",52000,1000,2,2 L deposit,2 bathrooms,,"Andheri East, Mumbai",Reputed Builder Raj Paradise,Unfurnished,52.0,class1
"Unique Property Consultants
AGENT
-",40000,635,1,1 L deposit,1 bathrooms,,"Andheri East, Mumbai",Crescent Residency,Furnished,62.99212598425197,class1
"Unique Property Consultants
AGENT
-",85000,1540,3,2 L deposit,3 bathrooms,,"Andheri East, Mumbai",Sheth Vasant Oasis,Unfurnished,55.1948051948052,class1
"Unique Property Consultants
AGENT
-",80000,1375,3,2 L deposit,3 bathrooms,,"Andheri East, Mumbai",Ecohomes Eco Elegance,Furnished,58.18181818181818,class1
"Unique Property Consultants
AGENT
-",30000,585,1,1 L deposit,1 bathrooms,,"Andheri East, Mumbai",George Shelter Church Road,Furnished,51.282051282051285,class1
"Unique Property Consultants
AGENT
-",30000,645,1,1 L deposit,2 bathrooms,,"Andheri East, Mumbai",George Shelter Church Road,Furnished,46.51162790697674,class2
"Unique Property Consultants
AGENT
-",35000,585,1,1 L deposit,1 bathrooms,,"Andheri East, Mumbai",Reputed Builder NG Complex,Furnished,59.82905982905983,class1
"Unique Property Consultants
AGENT
-",27000,585,1,1 L deposit,1 bathrooms,,"Andheri East, Mumbai",Reputed Builder Shanti Tower,Furnished,46.15384615384615,class2
"Unique Property Consultants
AGENT
-",27000,585,1,1 L deposit,1 bathrooms,,"Andheri East, Mumbai",Chandranivas Marol Church Road,Furnished,46.15384615384615,class2
"Unique Property Consultants
AGENT
-",30000,610,1,1 L deposit,2 bathrooms,,"Andheri East, Mumbai",Reputed Builder Ashok Nagar Complex,Unfurnished,49.18032786885246,class2
"Unique Property Consultants
AGENT
-",27000,585,1,1 L deposit,1 bathrooms,,"Andheri East, Mumbai",Reputed Builder Shanti Tower,Furnished,46.15384615384615,class2
"Unique Property Consultants
AGENT
-",27000,585,1,1 L deposit,1 bathrooms,,"Andheri East, Mumbai",Chandranivas Marol Church Road,Furnished,46.15384615384615,class2
"Unique Property Consultants
AGENT
-",30000,610,1,1 L deposit,2 bathrooms,,"Andheri East, Mumbai",Reputed Builder Ashok Nagar Complex,Unfurnished,49.18032786885246,class2
"Unique Property Consultants
AGENT
-",38000,685,1,1 L deposit,2 bathrooms,,"Andheri East, Mumbai",Reputed Builder Manavsthal Height,Furnished,55.47445255474452,class1
"Unique Property Consultants
AGENT
-",30000,585,1,1 L deposit,2 bathrooms,,"Andheri East, Mumbai",Bhavaninagar Marol,Furnished,51.282051282051285,class1
"Unique Property Consultants
AGENT
-",37000,610,1,1 L deposit,2 bathrooms,,"Andheri East, Mumbai",Jyoti Daffodils,Unfurnished,60.65573770491803,class1
"Unique Property Consultants
AGENT
-",28000,620,1,1 L deposit,1 bathrooms,,"Marol andheri east, Mumbai",Mayur Tower Marol,Unfurnished,45.16129032258065,class2
"Santosh
BUILDER
-",5500,600,1,"25,000 deposit",1 bathrooms,,"Dombivali East, Mumbai",Samrth Darshan Dombivali East,Semi-Furnished,9.166666666666666,class3
"Amresh Property Ghansoli
BUILDER
-",35000,1000,2,No Deposit,2 bathrooms,,"20 Vashi Kopar Khairane Road, Mumbai",Prince Real Estate Koparkhairne,Furnished,35.0,class2
"Prince Property Navi Mumbai
AGENT
-",14450,623,1,"35,000 deposit",2 bathrooms,,"Sector 21 Ghansoli, Mumbai",Prince Reality,Unfurnished,23.19422150882825,class2
"Amresh Property Ghansoli
BUILDER
-",22000,650,1,"60,000 deposit",2 bathrooms,,"Ghansoli, Mumbai",Property,Unfurnished,33.84615384615385,class2
"Amresh Property Ghansoli
BUILDER
-",16700,600,1,"50,000 deposit",2 bathrooms,,"Sector 5 Ghansoli, Mumbai",Property,Unfurnished,27.833333333333332,class2
"Amresh Property Ghansoli
BUILDER
-",14800,633,1,No Deposit,2 bathrooms,,"Sector15 Ghansoli, Mumbai",Property,Unfurnished,23.380726698262244,class2
"Amresh Property Ghansoli
BUILDER
-",12400,430,1,No Deposit,1 bathrooms,,"Mahape, Mumbai",Property,Unfurnished,28.837209302325583,class2
"Prince Property Navi Mumbai
AGENT
-",23900,714,1,"60,000 deposit",2 bathrooms,,"Koper Khairane, Mumbai",Prince Reality,Unfurnished,33.4733893557423,class2
"Amresh Property Ghansoli
BUILDER
-",16500,650,1,No Deposit,2 bathrooms,,"Sector 21 Ghansoli, Mumbai",Property,Unfurnished,25.384615384615383,class2
"Amresh Property Ghansoli
BUILDER
-",12500,450,1,No Deposit,2 bathrooms,,"Sector9 Ghansoli, Mumbai",Property,Unfurnished,27.77777777777778,class2
"Prince Property Navi Mumbai
AGENT
-",15800,600,1,"45,000 deposit",2 bathrooms,,"Sector4 Kopar Khairane, Mumbai",Prince Reality,Unfurnished,26.333333333333332,class2
"Amresh Property Ghansoli
BUILDER
-",52000,1760,3,No Deposit,3 bathrooms,,"Mahape, Mumbai",Property,Unfurnished,29.545454545454547,class2
"Amresh Property Ghansoli
BUILDER
-",30500,1200,2,"85,000 deposit",2 bathrooms,,"Mahape, Mumbai",Property,Unfurnished,25.416666666666668,class2
"Amresh Property Ghansoli
BUILDER
-",23500,1075,2,"60,000 deposit",2 bathrooms,,"Sector15 Ghansoli, Mumbai",Property,Unfurnished,21.86046511627907,class2
"Amresh Property Ghansoli
BUILDER
-",41000,1200,2,1.25 L deposit,2 bathrooms,,"KOPERKHAIRANE, Mumbai",Property,Unfurnished,34.166666666666664,class2
"Amresh Property Ghansoli
BUILDER
-",16000,644,1,No Deposit,2 bathrooms,,"Ghansoli, Mumbai",Property,Unfurnished,24.84472049689441,class2
"Amresh Property Ghansoli
BUILDER
-",15900,586,1,"50,000 deposit",2 bathrooms,,"Sector 5 Ghansoli, Mumbai",Property,Unfurnished,27.133105802047783,class2
"Amresh Property Ghansoli
BUILDER
-",22500,1100,2,"55,000 deposit",2 bathrooms,,"Ghansoli, Mumbai",Property,Unfurnished,20.454545454545453,class2
"Amresh Property Ghansoli
BUILDER
-",15500,622,1,"45,000 deposit",2 bathrooms,,"23 Sector Number 3 Road, Mumbai",Property,Unfurnished,24.919614147909968,class2
"Amresh Property Ghansoli
BUILDER
-",8000,400,1,"20,000 deposit",1 bathrooms,,"1 Sector Number 3 Road, Mumbai",Property,Unfurnished,20.0,class2
"Amresh Property Ghansoli
BUILDER
-",17200,599,1,"50,000 deposit",2 bathrooms,,"Mahape, Mumbai",Property For Rent,Unfurnished,28.714524207011685,class2
"Amresh Property Ghansoli
BUILDER
-",16500,575,1,"50,000 deposit",2 bathrooms,,"Ghansoli, Mumbai",Property For Rent,Semi-Furnished,28.695652173913043,class2
"Real Estate Consultant Flats Shops
AGENT
-",11400,450,1,No Deposit,2 bathrooms,,"Rabale, Mumbai",Real Estate Consultant,Unfurnished,25.333333333333332,class2
"Real Estate Consultant Flats Shops
AGENT
-",17200,650,1,"50,000 deposit",2 bathrooms,,"Sector15 Ghansoli, Mumbai",Real Estate Consultant,Unfurnished,26.46153846153846,class2
"Prince Property Navi Mumbai
AGENT
-",16900,556,1,"40,000 deposit",2 bathrooms,,"Ghansoli, Mumbai",Prince Reality Ghansoli,Unfurnished,30.39568345323741,class2
"Amresh Property Ghansoli
BUILDER
-",14000,559,1,"40,000 deposit",2 bathrooms,,"Mahape, Mumbai",Property,Unfurnished,25.044722719141323,class2
"Amresh Property Ghansoli
BUILDER
-",12000,450,1,"40,000 deposit",2 bathrooms,,"Ghansoli, Mumbai",Peoperty,Unfurnished,26.666666666666668,class2
"Prince Property Navi Mumbai
AGENT
-",21000,1184,2,"50,000 deposit",2 bathrooms,,"Koper Khairane, Mumbai",Prince Reality,Unfurnished,17.736486486486488,class2
"Prince Property Navi Mumbai
AGENT
-",21500,1185,2,"60,000 deposit",2 bathrooms,,"Mahape, Mumbai",Prince Reality,Unfurnished,18.143459915611814,class2
"Prince Property Navi Mumbai
AGENT
-",22000,1198,2,"60,000 deposit",2 bathrooms,,"Sector15 Ghansoli, Mumbai",Prince Reality,Unfurnished,18.363939899833056,class2
"Sweet Home Realty
AGENT
-",45000,1665,3,2.5 L deposit,4 bathrooms,,"Dahisar, Mumbai",Parinee Adney,Unfurnished,27.027027027027028,class2
"Prince Property Navi Mumbai
AGENT
-",15400,699,1,"40,000 deposit",2 bathrooms,,"Rabale, Mumbai",Prince Reality,Unfurnished,22.031473533619458,class2
"Prince Property Navi Mumbai
AGENT
-",28900,1190,2,"90,000 deposit",2 bathrooms,,"Mahape, Mumbai",Prince Reality,Unfurnished,24.285714285714285,class2
"Prince Property Navi Mumbai
AGENT
-",24000,1180,2,"60,000 deposit",2 bathrooms,,"Sector15 Ghansoli, Mumbai",Real Estate Consultant,Unfurnished,20.338983050847457,class2
"Amresh Property Ghansoli
BUILDER
-",15000,589,1,No Deposit,2 bathrooms,,"Mahape, Mumbai",Property,Unfurnished,25.466893039049236,class2
"Amresh Property Ghansoli
BUILDER
-",14900,575,1,No Deposit,2 bathrooms,,"Ghansoli, Mumbai",Property,Unfurnished,25.91304347826087,class2
"Amresh Property Ghansoli
BUILDER
-",16500,640,1,No Deposit,2 bathrooms,,"Sector15 Ghansoli, Mumbai",Property,Unfurnished,25.78125,class2
"Amresh Property Ghansoli
BUILDER
-",14800,566,1,No Deposit,2 bathrooms,,"Sector5 Kopar Khairane, Mumbai",Property,Unfurnished,26.148409893992934,class2
"Amresh Property Ghansoli
BUILDER
-",14000,550,1,No Deposit,2 bathrooms,,"Ghansoli, Mumbai",Property,Unfurnished,25.454545454545453,class2
"Amresh Property Ghansoli
BUILDER
-",25000,1300,2,No Deposit,2 bathrooms,,"Sector 5 Ghansoli, Mumbai",Property,Unfurnished,19.23076923076923,class2
"Real Estate Consultant Flats Shops
AGENT
-",22400,647,1,No Deposit,2 bathrooms,,"Ghansoli, Mumbai",Real Estate Consultant,Unfurnished,34.62132921174652,class2
"Amresh Property Ghansoli
BUILDER
-",32000,1225,2,"80,000 deposit",2 bathrooms,,"Mahape, Mumbai",Property,Unfurnished,26.122448979591837,class2
"Real Estate Consultant Flats Shops
AGENT
-",30000,1144,2,No Deposit,2 bathrooms,,"Koper Khairane, Mumbai",Real Estate Consultant,Unfurnished,26.223776223776223,class2
"Real Estate Consultant Flats Shops
AGENT
-",9000,400,1,"30,000 deposit",1 bathrooms,,"Koper Khairane, Mumbai",Real Estate Consultant,Unfurnished,22.5,class2
"Amresh Property Ghansoli
BUILDER
-",9500,401,1,No Deposit,1 bathrooms,,"Mahape, Mumbai",Property,Unfurnished,23.69077306733167,class2
"Amresh Property Ghansoli
BUILDER
-",9000,400,1,No Deposit,1 bathrooms,,"Mahape, Mumbai",Property,Unfurnished,22.5,class2
"R S Properties
AGENT
-",25000,590,1,1 L deposit,1 bathrooms,,"Powai, Mumbai",Suncity Builder Complex,Unfurnished,42.3728813559322,class2
"Amresh Property Ghansoli
BUILDER
-",9000,400,1,"30,000 deposit",1 bathrooms,,"KOPERKHAIRANE, Mumbai",Property,Unfurnished,22.5,class2
"Real Estate Consultant Flats Shops
AGENT
-",23000,684,1,"65,000 deposit",2 bathrooms,,"Ghansoli, Mumbai",Real Estate Consultant,Unfurnished,33.62573099415204,class2
"Amresh Property Ghansoli
BUILDER
-",19900,649,1,No Deposit,2 bathrooms,,"Mahape, Mumbai",Property,Semi-Furnished,30.662557781201848,class2
"Prince Property Navi Mumbai
AGENT
-",55000,1860,3,1.5 L deposit,3 bathrooms,,"Ghansoli, Mumbai",Real Estate Consultant,Unfurnished,29.56989247311828,class2
"Prince Property Navi Mumbai
AGENT
-",47000,1199,2,1.5 L deposit,2 bathrooms,,"Ghansoli, Mumbai",Real Estate Consultant,Unfurnished,39.19933277731443,class2
"Prince Property Navi Mumbai
AGENT
-",31500,1200,2,"80,000 deposit",2 bathrooms,,"Ghansoli, Mumbai",Real Estate Consultant,Unfurnished,26.25,class2
"Amresh Property Ghansoli
BUILDER
-",41000,1199,2,No Deposit,2 bathrooms,,"Mahape, Mumbai",Property,Unfurnished,34.195162635529606,class2
"Prince Property Navi Mumbai
AGENT
-",19500,1040,2,"70,000 deposit",2 bathrooms,,"Ghansoli, Mumbai",Real Estate Consultant,Unfurnished,18.75,class2
"Amresh Property Ghansoli
BUILDER
-",17000,598,1,No Deposit,2 bathrooms,,"Kopargaon, Mumbai",Property,Unfurnished,28.42809364548495,class2
"Amresh Property Ghansoli
BUILDER
-",15500,599,1,No Deposit,2 bathrooms,,"Mahape, Mumbai",Property,Unfurnished,25.87646076794658,class2
"Amresh Property Ghansoli
BUILDER
-",19500,645,1,"60,000 deposit",2 bathrooms,,"Ghansoli, Mumbai",Property,Unfurnished,30.232558139534884,class2
"Amresh Property Ghansoli
BUILDER
-",32000,1080,2,1 L deposit,2 bathrooms,,"Ghansoli, Mumbai",Property,Unfurnished,29.62962962962963,class2
"Amresh Property Ghansoli
BUILDER
-",12200,499,1,No Deposit,2 bathrooms,,"Mahape, Mumbai",Property,Unfurnished,24.448897795591183,class2
"Amresh Property Ghansoli
BUILDER
-",17900,644,1,"50,000 deposit",2 bathrooms,,"Sector 5 Ghansoli, Mumbai",Property,Unfurnished,27.795031055900623,class2
"Amresh Property Ghansoli
BUILDER
-",25000,1185,2,"65,000 deposit",2 bathrooms,,"Sector 21 Ghansoli, Mumbai",Property,Furnished,21.09704641350211,class2
"Amresh Property Ghansoli
BUILDER
-",13500,584,1,"40,000 deposit",2 bathrooms,,"Ghansoli, Mumbai",Property,Unfurnished,23.116438356164384,class2
"Amresh Property Ghansoli
BUILDER
-",10000,450,1,No Deposit,1 bathrooms,,"Ghansoli, Mumbai",Property,Unfurnished,22.22222222222222,class2
"Amresh Property Ghansoli
BUILDER
-",9000,426,1,No Deposit,1 bathrooms,,"Sector9 Ghansoli, Mumbai",Property,Unfurnished,21.12676056338028,class2
"Amresh Property Ghansoli
BUILDER
-",15000,666,1,"40,000 deposit",2 bathrooms,,"Ghansoli, Mumbai",Property,Unfurnished,22.52252252252252,class2
"Amresh Property Ghansoli
BUILDER
-",12000,498,1,"35,000 deposit",1 bathrooms,,"Ghansoli, Mumbai",Property,Unfurnished,24.096385542168676,class2
"Amresh Property Ghansoli
BUILDER
-",12200,475,1,"30,000 deposit",1 bathrooms,,"Sector9 Ghansoli, Mumbai",Property,Unfurnished,25.68421052631579,class2
"Prince Property Navi Mumbai
AGENT
-",17400,900,2,"50,000 deposit",2 bathrooms,,"Sector 21 Ghansoli, Mumbai",Real Estate Consultant,Unfurnished,19.333333333333332,class2
"Bhaven Joshi
AGENT
-",75000,900,2,No Deposit,2 bathrooms,,"Vile Parle East, Mumbai",Project,Semi-Furnished,83.33333333333333,class1
"Amresh Property Ghansoli
BUILDER
-",25000,900,2,"75,000 deposit",2 bathrooms,,"Sector 5 Ghansoli, Mumbai",Property,Semi-Furnished,27.77777777777778,class2
"Amresh Property Ghansoli
BUILDER
-",17900,650,1,No Deposit,2 bathrooms,,"Vashi Kopar Khairane Road, Mumbai",Property,Unfurnished,27.53846153846154,class2
"Amresh Property Ghansoli
BUILDER
-",9000,400,1,"30,000 deposit",1 bathrooms,,"Mahape, Mumbai",Property,Unfurnished,22.5,class2
"Amresh Property Ghansoli
BUILDER
-",18000,650,1,"60,000 deposit",2 bathrooms,,"Vashi Kopar Khairane Road, Mumbai",Property,Unfurnished,27.692307692307693,class2
"Dharmendra
AGENT
-",80000,1998,3,No Deposit,3 bathrooms,,"Goregaon East, Mumbai",Lodha Fiorenza,Semi-Furnished,40.04004004004004,class2
"Amresh Property Ghansoli
BUILDER
-",13000,650,1,"35,000 deposit",2 bathrooms,,"Kopar Khairane Sector 19A, Mumbai",Property,Unfurnished,20.0,class2
"Amresh Property Ghansoli
BUILDER
-",24000,700,1,"65,000 deposit",2 bathrooms,,"Mahape, Mumbai",Property,Unfurnished,34.285714285714285,class2
"Amresh Property Ghansoli
BUILDER
-",30000,1500,2,No Deposit,2 bathrooms,,"Sector3 Ghansoli, Mumbai",Property,Unfurnished,20.0,class2
"Amresh Property Ghansoli
BUILDER
-",28500,1150,2,No Deposit,2 bathrooms,,"Sector15 Ghansoli, Mumbai",Property,Unfurnished,24.782608695652176,class2
"Aayush Gupta
AGENT
-",24000,575,1,1 L deposit,1 bathrooms,,"Kanjurmarg, Mumbai",Reputed Builder Pariwar CHS,Unfurnished,41.73913043478261,class2
"Aayush Gupta
AGENT
-",75000,1490,3,3.5 L deposit,3 bathrooms,,"Ghatkopar West, Mumbai",Runwal The Orchard Residency,Semi-Furnished,50.33557046979866,class1
"Picasso Realty
AGENT
-",150000,800,2,4.5 L deposit,2 bathrooms,,"Khar West, Mumbai",,Semi-Furnished,187.5,class1
"Picasso Realty
AGENT
-",1150000,4000,5,30 L deposit,5 bathrooms,,"Pali Hill, Mumbai",,Semi-Furnished,287.5,class1
"Picasso Realty
AGENT
-",850000,3000,5,25 L deposit,5 bathrooms,,"Santacruz West, Mumbai",,Semi-Furnished,283.3333333333333,class1
"Prema Housing
AGENT
-",55000,1283,3,2 L deposit,3 bathrooms,,"Borivali East, Mumbai",Gitanjali Tatva,Semi-Furnished,42.868277474668744,class2
"Global Housing
AGENT
-",73000,2400,3,2.5 L deposit,4 bathrooms,,"Kandivali West, Mumbai",RNA RNA Grande,Semi-Furnished,30.416666666666668,class2
"Tripathi Property Consultant Navi Mumbai
AGENT
-",18000,600,1,"50,000 deposit",1 bathrooms,,"Airoli, Mumbai",Pratik Real Estate,Unfurnished,30.0,class2
"Tripathi Property Consultant Navi Mumbai
AGENT
-",16000,600,1,"45,000 deposit",2 bathrooms,,"Sector 9 Airoli, Mumbai",Pratik Real Estate,Unfurnished,26.666666666666668,class2
"Amresh Property Ghansoli
BUILDER
-",9900,550,1,No Deposit,1 bathrooms,,"Ghansoli, Mumbai",Prince Property Ghansoli,Unfurnished,18.0,class2
"Picasso Realty
AGENT
-",850000,3500,5,25 L deposit,5 bathrooms,,"Bandstand, Mumbai",,Semi-Furnished,242.85714285714286,class1
"Prema Housing
AGENT
-",50000,1200,3,3 L deposit,2 bathrooms,,"Borivali East, Mumbai",Teenmruty Summit,Unfurnished,41.666666666666664,class2
"Prema Housing
AGENT
-",45000,1200,2,2 L deposit,2 bathrooms,,"Borivali East, Mumbai",Gokul Chs Abc,Unfurnished,37.5,class2
"Prema Housing
AGENT
-",70000,1580,3,2 L deposit,3 bathrooms,,"Borivali East, Mumbai",Kanakia Samarpan Exotica,Unfurnished,44.30379746835443,class2
"Bhupendra Parekh
OWNER",9500,935,2,"40,000 deposit",2 bathrooms,,"Virar, Mumbai",Bhoomi Acropolis,Semi-Furnished,10.16042780748663,class3
"Sai Housing Properties
AGENT
-",12500,600,1,"50,000 deposit",1 bathrooms,,"Thane West, Mumbai",Vihang Valley,Unfurnished,20.833333333333332,class2
"Sai Housing Properties
AGENT
-",17000,850,2,"60,000 deposit",2 bathrooms,,"Thane West, Mumbai",Vihang Valley,Unfurnished,20.0,class2
"Sai Housing Properties
AGENT
-",15500,940,2,"60,000 deposit",2 bathrooms,,"Thane West, Mumbai",Squarefeet Ace Square Phase 2,Unfurnished,16.48936170212766,class2
"Sai Housing Properties
AGENT
-",18000,980,2,"60,000 deposit",2 bathrooms,,"Thane West, Mumbai",Monarch Cosmos Enclave Chestnut,Unfurnished,18.367346938775512,class2
"Sai Housing Properties
AGENT
-",24000,980,2,1 L deposit,3 bathrooms,,"Thane West, Mumbai",Harasiddh Building No A Richmond Of Rutu City Complex,Semi-Furnished,24.489795918367346,class2
"R S Properties
AGENT
-",20000,625,1,1 L deposit,1 bathrooms,,"Bhandup East, Mumbai",Datar Colony Bhandup East,Unfurnished,32.0,class2
"Property Solution
AGENT
-",30000,1400,2,1 L deposit,2 bathrooms,,"Airoli, Mumbai",Raikar Yashodeep Height,Semi-Furnished,21.428571428571427,class2
"Sohan Enterprises
AGENT
-",12000,1064,3,"50,000 deposit",2 bathrooms,,"Dombivali East, Mumbai",Lodha Palava Downtown,Unfurnished,11.278195488721805,class3
"Property Solution
AGENT
-",20000,700,1,"70,000 deposit",1 bathrooms,,"Sector8A Airoli, Mumbai",Newa Height Airoli,Semi-Furnished,28.571428571428573,class2
"Property Solution
AGENT
-",15000,700,1,"50,000 deposit",1 bathrooms,,"Airoli, Mumbai",Ganesh Krupa Chs Airoli,Unfurnished,21.428571428571427,class2
"Property Solution
AGENT
-",28000,1300,2,1 L deposit,2 bathrooms,,"Airoli, Mumbai",Akshar Akshar Green World,Semi-Furnished,21.53846153846154,class2
"Property Solution
AGENT
-",23000,1300,2,"80,000 deposit",,,"Airoli, Mumbai",Deep Vijay Deep CHS,Semi-Furnished,17.692307692307693,class2
"Arjunraje Estate Agent
AGENT
-",30000,780,2,1.5 L deposit,2 bathrooms,,"Borivali West, Mumbai",Ambika Bholanath Chogle Residency,Furnished,38.46153846153846,class2
"Vijay Real Estate
AGENT
-",21000,500,1,1 L deposit,2 bathrooms,,"Mulund East, Mumbai",Arunoday Nagar Mulund East,Semi-Furnished,42.0,class2
"Vijay Real Estate
AGENT
-",30000,800,2,1.5 L deposit,2 bathrooms,,"Mulund West, Mumbai",LOK Nilgiri,Semi-Furnished,37.5,class2
"Vijay Singh
AGENT
-",125000,1350,3,6 L deposit,3 bathrooms,,"Kharghar, Mumbai",Reputed Builder Ocean View CHS,Furnished,92.5925925925926,class1
"Vijay Singh
AGENT
-",60000,1000,2,3 L deposit,2 bathrooms,,"Juhu, Mumbai",Mayfair Silver,Semi-Furnished,60.0,class1
"Vijay Singh
AGENT
-",229999,1500,3,12 L deposit,3 bathrooms,,"Juhu, Mumbai",Reputed Builder North Bombay Society,Furnished,153.33266666666665,class1
"Vijay Singh
AGENT
-",42000,1160,1,2 L deposit,1 bathrooms,,"Seawoods, Mumbai",Reputed Builder Palm Beach Heights,Furnished,36.206896551724135,class2
"Arjunraje Estate Agent
AGENT
-",40000,1025,2,2 L deposit,2 bathrooms,,"Borivali West, Mumbai",Unique Borivali Yash Prabha CHS Ltd,Unfurnished,39.02439024390244,class2
